movie,sentence,score
올빼미,시간 가는 줄 모르고 봤음 너무 재밌잔슴 ,10
올빼미,기대가컸네요...재미없어용ㅠ지루해,4
데시벨,영화가 정말 감동적이고 영화의 영상미가 굉장히 훌륭하네요! 역시 믿고보는 이종석 차은우♥,10
데시벨,이렇게까지 평점 낮을 영화는 아닌 것 같은데..그렇다고 대작은 아니지만 킬링타임용으로 보기 좋은 영화입니다평점때문에 기대 전혀 안 하고 봤는데 재밌게 봤습니다,10
올빼미,무료당첨되서 보게된영화지만 너무너무몰입감있고 재미있게봤어요~!,9
올빼미,국뽕도 없고  연기도 좋고  연출도 좋고  영상미  특히 스토리 등 뭐 하나 빠질 것 없는 수작이다. 강강추다.,9
올빼미,미쳤다진심 너무너무재밌다,10
동감,킬링타임용으로 매우 좋았다ost도 좋았고 평점이 6점대인것이 이해가 가질않는다 꼭 보라고는 말 못하지만 추천은 하고싶다,8
올빼미,진짜 재밌엇고 무서웟다...,10
올빼미,생각한 것보다 훨씬 재미있었어요! ,10
올빼미,굉장히 잘 만들어진 영화입니다 내용구성도 뛰어납니다  꼭 보세요,10
올빼미,간만에 재밌고 깔끔한 영화 잘 봤습니다! 가족들과 함께 봐서 더 좋네요 ^^,10
올빼미,와.. 이거다.. 내가 보고싶었던 영화..,10
올빼미,올해 본 영화 중 손에 꼽을 정도로 시간가는줄 모르고 재밌게 봤습니다 강추해요,10
올빼미,성인배우들의 연기는 물론 출중했습니다아역 원손의 연기또한 엄청나네요^^,9
올빼미,이런영화 진짜 처음다보고 나왔는데 소름이 안멈추고 몸이 긴장감으로 경직되서 맥주한잔 하러왔음강추,10
올빼미,간만에 재밌는 사극보고갑니다,10
올빼미,보면 절대 후회 안 할 영화.모두 올해가 가기 전에 꼭 봤으면 좋겠어요!,10
블랙 팬서: 와칸다 포에버,예전 블랙팬서 주인공이 그립네요,6
올빼미,중간에 공포 스릴러로 장르가 바뀌는 거 같은 오싹함을 느낄 수 있어서 몰입이 진짜 잘 됐음...,10
데시벨,긴장감 있는 전개 집중하며 재밌게 잘봤습니다,8
올빼미,몰입도 최고,10
데시벨,잼나게 잘 봤어요연기도 좋았구요,10
올빼미,배우들 모두 연기를 잘하고 스토리도 흥미로워 재밌게 잘 관람하였습니다.,10
올빼미,역시 믿고보는 유해진 류준열이 또 해냈네요.   올만에 만난 몰입감 최고의 영화입니다. 극중 세자  원손 연기도 굿~~,10
올빼미,진짜 겁나 개게계걔 꿀잼,10
올빼미,너무 재밌어요,10
올빼미,오랜만에 지루하지 않게 처음부터 끝까지 재밌게 봤네요 배우분들 연기 진짜 너무 잘하심 ㄷㄷ강추합니다!!,10
올빼미,간만에 끝까지 흥미진진하게 본 영화였어요 류준열씨 연기 잘하는건 알았는데 이번에 올빼미 보고 역시 류준열! 했네요^^ ,10
동감,탄탄한 배우들이 나오는 영화라 기대하며 봤지만 일단 한줄평은 기대이하 였습니다.영화 중후반부터 이게 뭘까..싶은 생각이 들었습니다.일단 영화를 보면서 감독이 이 영화를 통해 관객에게 무엇을 전달해주고 싶은가 라는 생각을 계속 하며 봤습니다. 하지만 저는 감독의 뜻을 이해하지 못하였습니다.원작을 안본채 영화를 감상하였다는 점을 감안하여 배우들의 연기와 1999년도 당시의 감성을 잘 표현해냈다고 생각합니다.하지만 무전을 통해서 과거의 김용(배우 여진구)과 현대의 김무늬(배우 조이현)가얻은것은 과연 무엇인지 그 어떤 교훈도 없지 않았나 싶습니다.김무늬의 아버지 이자 김용의 절친 김은성과 김용의 여자친구 이자 김무늬의 어머니 서한솔이대체 어떠한 이유로 사귀고 결혼하게 되었으며 김용이 갑작스럽게 사라지고 작가가 되기 까지의 어떤 일이 일어났나 아무런 내용도 없었고대체 왜 김용과 김무늬를 무전시켰는지 또한 이해가 안갔습니다.그들을 통해 어떤 사랑을 이야기 해주고 싶었는지..과거의 김용과 현대의 김무늬가 무전을 통해 사랑하는 내용도 아니고그냥 김용이 자신이 사랑했던 여자와 단짝친구의 사이에서 나온 자식 미래의 김무늬의 말에휘둘려 사랑에 실패하고 현실을 도피해버렸지만 몇십년뒤 갑자기 작가가 되었다는 이야기가너무 뜬금 없지 않나  흘린 떡밥은 무수하지만 아무런 해석없이 이렇게 갑자기 결론을 내리는게 어이가 없었습니다.감독님이 이 영화로 어떠한 메세지를 전달하고 싶으셨는지정말 궁금합니다..시작은 좋았으나 결론이 아쉬웠던 영화였습니다.,5
올빼미,올해 최고의 영화 아니 어쩌면 인생에도..,10
올빼미,전혀 기대없이 봤는데 액션없이 심장 너무 떨림진심 간만에 재밌는영화였다,10
올빼미,배우들에 연기는 영화 몰입하는데 흠잡을수 없을만큼 최고다 스릴러인데 그부분이 좀 아쉽다,8
올빼미,심장 터질 뻔했으요 다들 보세욤,10
올빼미,오랜만에 재밌는 영화봤음 스토리탄탄하고 스릴있고 재밌게봤음!!,10
동감,원작을 안 보고 본 거긴 하지만 평소에 타임슬립 관련물을 좋아해서 그런지 재밌게 봤습니다! 제가 살아보지도 않은 1999년대가 시간적 배경으로 나옴에도 불구하고 향수를 불러일으키고 뭉클해지더라고요   가볍게 볼만한 따뜻한 힐링 감동 로맨스 영화인 것 같습니다,10
데시벨,이 영화를 보고 차은우의 연기에 놀랐어요. 여신강림에서 연기가 물이 올랐었는데 이종석과 형제케미가 좋고 이종석과 이별하고 오열하는 신에 울었어요. 차은우 배우로서 다시 봤어요.,8
올빼미,기대 안했는데 너무 재미있게 봤네요 몰입감이!!! 올해 본 영화중 최고네요,10
올빼미,너무재밌게 봤어여 2시간 뭐 순삭이였습니다류준열배우님과 유해진 배우님 연기력은 역시믿고보죠ㅎㅎ영화덕분에 잘알지못했던 역사를 또한번 배우는 시간이였어요 절대후회없으니 꼭 보시길:),10
올빼미,스릴러라고 하기엔 미흡하지 않나.연기는 좋았지만  ...,6
블랙 팬서: 와칸다 포에버,채드윅 보스만의 존재감이 얼마나 컸는지 느껴지는 영화.. 외계인이 침공해와도 무너지지 않을 것 같던 와칸다가 그의 부재 하나만으로 너무나 작게 느껴진다.. 그의 추모와 빈자리를 어떻게 채워야 할지 제작진의 고심과 노력의 흔적이 보이지만 두 가지 다 별로 성공적인 것 같지 않다,6
올빼미,기대 안 했는데 정말 잼있네요 !두 손에 두 발에 땀이 흥건했어요 !!,10
스트레인지 월드,아바타+ 인디아나존스 = 단순한 아이덴티티 영화나 애니메이션이 아니라 많이 알 수록 더 많이 보이는 영화 놀라울 따름. 쥬라기월드처럼 생태계  마이크로바이옴  농약  환경오염  갈등 등 최전선의 이슈들을 놀라운 상상력으로 유려하게 라이드 타고 돌아본다. 한국에서 대중이 이해하기엔 고차원. 애니메이터들은 천재가 아닐까?,10
올빼미,본것중에 제일 재밌었어요,10
올빼미,와 진짜 인생영화 될 것 같아요 ㅠ 강추합니다 ,10
올빼미,연기와영상미가 좋아요 극장에서 보세요,8
데시벨,딸과 정말 재밌게 봤어요적극 추천,10
올빼미,올해 영화 중에 제일 재밌어요,10
올빼미,기대한만큼 엄청 재밌어요 ,10
올빼미,류준열 연기 잘해요. 하지만 대사 삐그덕 대는 각본과 십년도 더 된 듯한 연출법은 정말 식상합니다. 솔직히 만 오천원 주고 볼 가치가 있느냐? 전혀 없습니다. 이거 추석 때 가족들이 특선영화로 나오면 보다가 그냥 끌 영화 수준입니다. 긴장감은 있으나 스토리 전개 진부하고 결말까지 진짜 어처구니가 없네요. 감독이 실화를 기반으로 상상해 만들었다는데 뭔가 자신의 상상력에 취해 나온 실패물이 아닌가 싶네요.,4
올빼미,연기력도 너무 좋고 오랜만에 제대로 된 영화를 보는 것 같았습니다!! 진짜 돈이 아깝지 않은 영화입니당,10
올빼미,진짜 너무 재밌음꼭 보세요,10
블랙 팬서: 와칸다 포에버,영화 시간 긴 편인데 배우들이 연기를 잘해서 그렇게까지 길다고는 못 느꼈어요,8
데시벨,후반부에 묵직하게 슬퍼지네요... 잘봤습니다,10
올빼미,스토리가 정말 재밌고 류준열 연기가 미쳤었음.,10
데시벨,너무너무 재밌어요 꼭 보시길 재미와 감동 스토리도 배우들도 짱이에요  ,10
블랙 팬서: 와칸다 포에버,오빠 찾는것만 계속 보여줌. 솔직히 &amp;#34;블랙팬서 오빠 ㅠㅠ&amp;#34; 거리던 거 중복되는것만 빼도 러닝타임의 40분은 줄일 수 있음. 액션씬은 개지루함. 내 인생의 3시간을 낭비했다는게 너무 아까움,1
블랙 팬서: 와칸다 포에버,애초에 거의 추모 영화라 엄청 기대하진 않았지만 채드윅 보스만님의 빈자리치곤 잘 만들었다,10
동감,너무 억지스럽고 오글거려요 감정선 이해도 안됨 돈 아까워요,1
스트레인지 월드,만화영화를 보는 것을 즐기는 어른이입니다. 왠만하면 만화영화를 즐겁게 보는 편인데 이 영화는 제 생애 두번째 비추천 만화영화가 되었습니다. 무심코 아이들 데리고 가서 보여주시지 않길 바랍니다. ,1
올빼미,예나 지금이나 봐도 못본척하는게 진리임,8
데시벨,역시 믿고보는 김래원 배우들 다 연기 너무 잘함 ㅜㅜ,10
올빼미,최고 꼭 보세요 강추 올해 최고 영화,10
동감,스토리 진짜 최악임아 진짜 영화보고 기분이 이렇게 나쁘다니.. ,1
올빼미,배우들의 연기가 좋았어요,8
블랙 팬서: 와칸다 포에버,마블은 앤드게임에서 끝났다,1
올빼미,배우 한명한명이 만들어 내는 역사적 비극이 슬프고 안스럽지만 후대는 재밌게 봤습니다.,10
올빼미,진짜 영화보다가 소름 돋은건앤드게임 이후로 오랜만임반전이 거의 쏘우1 급이노,10
올빼미,진짜이런거처음남기는데지렸습니다   역대급영화가탄생했습니다,10
올빼미,미친 연기력. 짜릿한 연출. 찰떡 배경음악  다 아는 얘기지만 넘 재밌게 보았어요.,8
올빼미,류준열 유해진 김성철 연기야 말할 것도 없지만 아이가 연기를 정말 정말 잘해서 감동 받았습니다,10
동감,OST음악이 기억에 하나도 남는게없고 원작하고 상관없이 이 영화가 1편으로 나왔더라도 별로였을듯요.몰입이 많이 안됐었네요.배우들보다 스토리가 미흡했다는게 아쉬워요.,4
올빼미,요즘 관객들의 눈높이가 높아져서 평점이 인색한데 이 영화는 높은 이유가 있네요. 연기  연출 모두 훌륭한 웰메이드 수작으로 재밌게 봤네요.,10
올빼미,연기력에 시간 가는줄 몰라요 쫄깃해요,10
올빼미,연기력에 시간 가는줄 몰라요 쫄깃해요,10
올빼미,연기는 뭐 말모였지만  약간 말도 안되는 연출들이라던가 오글거리는 내용도 꽤 있었어서 6점 드려요. 그래도 즐겁게 봤습니다.,6
올빼미,뭐 이리 짧은 영화를...18분짜리져?,10
올빼미,유해진 신들린 연기    ,10
올빼미,그냥보세요.연기구멍이 없어요,8
올빼미,진짜 완전 대박..재밌다..ㅎㄷㄷ,10
데시벨,데시벨은 별 의미없는 장치 같았다. 긴박함보다는 드라마.,6
올빼미,신선한 소재를 이용한 서스펜스 드라마,6
올빼미,기절할뻔했네영화보다,10
올빼미,와 유해진배우님 연기 잘하시는건 알았지만 진짜 미친 연기력에 소름이..어디서도 본적없는 왕  그만이 할수있는 왕 인조 였습니다.,10
블랙 팬서: 와칸다 포에버,무한도전!~!~!~!~!~,8
올빼미,짧고 굵고 진하고 놀라운 보고또보고 또또보고싶은 영화!!!!  역시!!! 유쨩  역시!!! 류쨩  ,10
올빼미,너무 재밌어요...;;;;반전에 반전에 반전,10
데시벨,진짜 너무 감동적이고 너무 슬픈 영화라 보는 내내 특히 끝 부분에서 오열을 했네요 연기 너무 잘 하고 꼭 다시 보고 싶네요,10
올빼미,와 별 기대없이 갔다가 보는 내내 넘 재미있었어요 류준열 연기가 어찌나 긴장감 넘치는지 초집중해서 봤습니다 주맹증 주인공의 스토리 땜에 올빼미였군요 ,10
올빼미,예고편도 안보고 그냥 가서 봣는데너무 재미잇엇어요 평점 같은거 잘 안쓰는데 진짜 소름돋고 연기도 너무 잘하고…아직도 여운이 안가시네요 ㅠㅠ,10
동감,이해할수없는결말..,1
올빼미,말이 필요없음 꼭 보세요~~~^^,10
올빼미,정말 엄청나게 재밌고 쉴새없이 긴장감을 주었던 미친 스토리 라인과 류준열의 신들린 연기,10
올빼미,아 진짜 개재밌음 영화 끝나는게 너무 아쉬울 정도 반전의 반전...,10
올빼미,재미있게 잘 봤어요 유해진의  임금역활및 소현세자의 죽음의 뒷얘기가 영화의 흥미를 더해주는듯  했습니다 굿~~/ ,10
올빼미,되게 반전있고...배우들이 연기를 다 잘해서 감정이입하면서 봤어요ㅠㅠ진짜 소름끼치는 장면도 있고...긴 여운이 남는 영화에요~두번봐도 재밌을것같아요~유해진님이 왕 역할에 어울릴까 했는데 역시 연기를 너무 잘하니,10
블랙 팬서: 와칸다 포에버,재미있게 잘봤습니다.재미 없는건 아님,10
올빼미,몰입감  있게 시간 가는줄 모르고 재밌게 봤습니다!,8
올빼미,최근 본 한국 영화중 최고 작품~배우들의 연기가 너무 훌륭합니다,9
올빼미,잘 짜인 영화,10
블랙 팬서: 와칸다 포에버,채드윅의 부재가 심각하긴 하네요.,7
데시벨,울었어 너무 슬펐어 ㅠㅠ,10
올빼미,스토리 + 연기 + 영상 의 삼박자. 과하지 않은 편집과 쫀쫀함이 보는 내내 몰입을 이끌어 냄,10
올빼미,간만에 긴장감 촘촘했던 영화,10
